trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,decay,alpha
48,False,"{'a': 0.3, 'e': 0.03999999999999938}",40,28,14.2868265587,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
1,True,"{'a': 0, 'e': 0}",32,6,36.5866750163,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
2,True,"{'a': 0, 'e': 0}",32,0,-7.45016319834,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 1}",0,0.02,0.3
3,True,"{'a': 0, 'e': 0}",40,30,14.2353897055,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
4,True,"{'a': 0, 'e': 0}",40,29,-7.72936513208,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.02,0.3
5,True,"{'a': 0, 'e': 0}",40,24,14.0711778527,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
6,True,"{'a': 0, 'e': 0}",56,21,40.1259093181,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
7,True,"{'a': 0, 'e': 0}",32,13,27.692892881,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
8,True,"{'a': 0, 'e': 0}",40,33,10.6299056917,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
9,True,"{'a': 0, 'e': 0}",48,34,15.322647974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
10,True,"{'a': 0, 'e': 0}",40,27,16.7998659723,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.02,0.3
1,False,"{'a': 0.3, 'e': 0.99}",40,0,-182.446272317,"{0: 25, 1: 4, 2: 7, 3: 2, 4: 2}",0,0.01,0.3
2,False,"{'a': 0.3, 'e': 0.98}",40,0,-137.084904066,"{0: 27, 1: 5, 2: 6, 3: 0, 4: 2}",0,0.01,0.3
3,False,"{'a': 0.3, 'e': 0.97}",32,0,-284.861526761,"{0: 14, 1: 4, 2: 8, 3: 2, 4: 4}",0,0.01,0.3
4,False,"{'a': 0.3, 'e': 0.96}",32,0,-137.611934845,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 2}",0,0.01,0.3
5,False,"{'a': 0.3, 'e': 0.95}",32,0,-128.285477627,"{0: 21, 1: 3, 2: 5, 3: 2, 4: 1}",0,0.01,0.3
6,False,"{'a': 0.3, 'e': 0.94}",32,0,-206.166968913,"{0: 19, 1: 7, 2: 1, 3: 1, 4: 4}",0,0.01,0.3
7,False,"{'a': 0.3, 'e': 0.9299999999999999}",32,0,-74.6961465175,"{0: 24, 1: 3, 2: 4, 3: 0, 4: 1}",0,0.01,0.3
8,False,"{'a': 0.3, 'e': 0.9199999999999999}",32,0,-174.629134757,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 3}",0,0.01,0.3
9,False,"{'a': 0.3, 'e': 0.9099999999999999}",32,0,-259.603804524,"{0: 17, 1: 0, 2: 8, 3: 4, 4: 3}",0,0.01,0.3
10,False,"{'a': 0.3, 'e': 0.8999999999999999}",48,18,-107.964727813,"{0: 18, 1: 3, 2: 7, 3: 2, 4: 0}",1,0.01,0.3
11,False,"{'a': 0.3, 'e': 0.8899999999999999}",40,0,-237.226290581,"{0: 26, 1: 0, 2: 10, 3: 0, 4: 4}",0,0.01,0.3
12,False,"{'a': 0.3, 'e': 0.8799999999999999}",40,0,-263.175202964,"{0: 22, 1: 5, 2: 8, 3: 1, 4: 4}",0,0.01,0.3
13,False,"{'a': 0.3, 'e': 0.8699999999999999}",40,0,-244.72401033,"{0: 25, 1: 1, 2: 7, 3: 4, 4: 3}",0,0.01,0.3
14,False,"{'a': 0.3, 'e': 0.8599999999999999}",32,23,-95.2601488107,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 2}",1,0.01,0.3
15,False,"{'a': 0.3, 'e': 0.8499999999999999}",32,0,-208.520808897,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 4}",0,0.01,0.3
16,False,"{'a': 0.3, 'e': 0.8399999999999999}",32,0,-83.4736122016,"{0: 24, 1: 2, 2: 4, 3: 1, 4: 1}",0,0.01,0.3
17,False,"{'a': 0.3, 'e': 0.8299999999999998}",32,14,-45.7073605826,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 0}",1,0.01,0.3
18,False,"{'a': 0.3, 'e': 0.8199999999999998}",32,0,-202.769045617,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 3}",0,0.01,0.3
19,False,"{'a': 0.3, 'e': 0.8099999999999998}",32,4,-66.4230917611,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 0}",1,0.01,0.3
20,False,"{'a': 0.3, 'e': 0.7999999999999998}",48,0,-193.186852049,"{0: 35, 1: 3, 2: 5, 3: 2, 4: 3}",0,0.01,0.3
21,False,"{'a': 0.3, 'e': 0.7899999999999998}",40,25,-64.3044431975,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1,0.01,0.3
22,False,"{'a': 0.3, 'e': 0.7799999999999998}",32,0,-141.83474528,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 2}",0,0.01,0.3
23,False,"{'a': 0.3, 'e': 0.7699999999999998}",32,0,-118.354071171,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 2}",0,0.01,0.3
24,False,"{'a': 0.3, 'e': 0.7599999999999998}",32,0,-155.684906793,"{0: 20, 1: 1, 2: 9, 3: 0, 4: 2}",0,0.01,0.3
25,False,"{'a': 0.3, 'e': 0.7499999999999998}",40,0,-177.702510407,"{0: 23, 1: 6, 2: 9, 3: 0, 4: 2}",0,0.01,0.3
26,False,"{'a': 0.3, 'e': 0.7399999999999998}",32,0,-146.111388903,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 2}",0,0.01,0.3
27,False,"{'a': 0.3, 'e': 0.7299999999999998}",40,20,-26.3991947985,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1,0.01,0.3
28,False,"{'a': 0.3, 'e': 0.7199999999999998}",40,0,-116.613572074,"{0: 30, 1: 4, 2: 4, 3: 0, 4: 2}",0,0.01,0.3
29,False,"{'a': 0.3, 'e': 0.7099999999999997}",40,0,-148.472033936,"{0: 28, 1: 2, 2: 5, 3: 4, 4: 1}",0,0.01,0.3
30,False,"{'a': 0.3, 'e': 0.6999999999999997}",32,10,-159.603182327,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 3}",1,0.01,0.3
31,False,"{'a': 0.3, 'e': 0.6899999999999997}",32,15,-40.3078697772,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.01,0.3
32,False,"{'a': 0.3, 'e': 0.6799999999999997}",40,0,-157.493334284,"{0: 26, 1: 7, 2: 4, 3: 1, 4: 2}",0,0.01,0.3
33,False,"{'a': 0.3, 'e': 0.6699999999999997}",32,24,12.0941174407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
34,False,"{'a': 0.3, 'e': 0.6599999999999997}",32,0,-64.8515756517,"{0: 24, 1: 4, 2: 3, 3: 0, 4: 1}",0,0.01,0.3
35,False,"{'a': 0.3, 'e': 0.6499999999999997}",40,27,-12.9062817153,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.01,0.3
36,False,"{'a': 0.3, 'e': 0.6399999999999997}",40,0,-231.458303026,"{0: 28, 1: 1, 2: 4, 3: 3, 4: 4}",0,0.01,0.3
37,False,"{'a': 0.3, 'e': 0.6299999999999997}",48,40,-11.9362475243,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1,0.01,0.3
38,False,"{'a': 0.3, 'e': 0.6199999999999997}",40,28,-29.633307294,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1,0.01,0.3
39,False,"{'a': 0.3, 'e': 0.6099999999999997}",40,9,-124.686190691,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 2}",1,0.01,0.3
40,False,"{'a': 0.3, 'e': 0.5999999999999996}",32,14,-90.4278671638,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1,0.01,0.3
41,False,"{'a': 0.3, 'e': 0.5899999999999996}",32,0,-88.7815246006,"{0: 26, 1: 0, 2: 3, 3: 2, 4: 1}",0,0.01,0.3
42,False,"{'a': 0.3, 'e': 0.5799999999999996}",40,0,-110.32360433,"{0: 33, 1: 2, 2: 1, 3: 2, 4: 2}",1,0.01,0.3
43,False,"{'a': 0.3, 'e': 0.5699999999999996}",32,27,9.92449079516,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
44,False,"{'a': 0.3, 'e': 0.5599999999999996}",32,5,-40.737918271,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 0}",1,0.01,0.3
45,False,"{'a': 0.3, 'e': 0.5499999999999996}",40,22,-73.2535434915,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1,0.01,0.3
46,False,"{'a': 0.3, 'e': 0.5399999999999996}",32,0,-43.0829598179,"{0: 25, 1: 3, 2: 3, 3: 1, 4: 0}",0,0.01,0.3
47,False,"{'a': 0.3, 'e': 0.5299999999999996}",32,23,15.3267160761,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
48,False,"{'a': 0.3, 'e': 0.5199999999999996}",40,21,-2.16563206659,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1,0.01,0.3
49,False,"{'a': 0.3, 'e': 0.5099999999999996}",32,0,-130.905056172,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 2}",0,0.01,0.3
50,False,"{'a': 0.3, 'e': 0.49999999999999956}",40,0,-104.625176301,"{0: 31, 1: 1, 2: 5, 3: 2, 4: 1}",0,0.01,0.3
51,False,"{'a': 0.3, 'e': 0.48999999999999955}",32,14,-38.0279876764,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.01,0.3
52,False,"{'a': 0.3, 'e': 0.47999999999999954}",32,23,0.0360180676893,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.3
53,False,"{'a': 0.3, 'e': 0.46999999999999953}",32,14,-2.4671521793,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1,0.01,0.3
54,False,"{'a': 0.3, 'e': 0.4599999999999995}",32,0,-128.36251074,"{0: 22, 1: 4, 2: 1, 3: 4, 4: 1}",0,0.01,0.3
55,False,"{'a': 0.3, 'e': 0.4499999999999995}",40,0,-86.9714142738,"{0: 31, 1: 1, 2: 7, 3: 0, 4: 1}",1,0.01,0.3
56,False,"{'a': 0.3, 'e': 0.4399999999999995}",40,29,-6.19850550147,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1,0.01,0.3
57,False,"{'a': 0.3, 'e': 0.4299999999999995}",32,24,-30.8300075157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.01,0.3
58,False,"{'a': 0.3, 'e': 0.4199999999999995}",32,0,-117.883860204,"{0: 21, 1: 4, 2: 4, 3: 2, 4: 1}",0,0.01,0.3
59,False,"{'a': 0.3, 'e': 0.4099999999999995}",40,0,-120.468459212,"{0: 31, 1: 2, 2: 3, 3: 2, 4: 2}",0,0.01,0.3
60,False,"{'a': 0.3, 'e': 0.39999999999999947}",48,11,-38.8183668583,"{0: 34, 1: 1, 2: 0, 3: 0, 4: 2}",1,0.01,0.3
61,False,"{'a': 0.3, 'e': 0.38999999999999946}",48,25,0.442642017478,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.01,0.3
62,False,"{'a': 0.3, 'e': 0.37999999999999945}",32,0,-3.3433170886,"{0: 29, 1: 0, 2: 3, 3: 0, 4: 0}",0,0.01,0.3
63,False,"{'a': 0.3, 'e': 0.36999999999999944}",56,44,12.7073740118,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.3
64,False,"{'a': 0.3, 'e': 0.35999999999999943}",32,7,6.40265034783,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1,0.01,0.3
65,False,"{'a': 0.3, 'e': 0.3499999999999994}",32,5,-35.2420510614,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 1}",1,0.01,0.3
66,False,"{'a': 0.3, 'e': 0.3399999999999994}",32,20,-19.7006245477,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1,0.01,0.3
67,False,"{'a': 0.3, 'e': 0.3299999999999994}",32,2,-111.43081466,"{0: 24, 1: 0, 2: 2, 3: 2, 4: 2}",1,0.01,0.3
68,False,"{'a': 0.3, 'e': 0.3199999999999994}",32,9,-0.0167746315729,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1,0.01,0.3
69,False,"{'a': 0.3, 'e': 0.3099999999999994}",32,0,-29.6245683594,"{0: 26, 1: 3, 2: 2, 3: 1, 4: 0}",0,0.01,0.3
70,False,"{'a': 0.3, 'e': 0.2999999999999994}",32,14,-37.1405390059,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1,0.01,0.3
71,False,"{'a': 0.3, 'e': 0.28999999999999937}",40,21,14.5076828463,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
72,False,"{'a': 0.3, 'e': 0.27999999999999936}",56,36,20.2795974155,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
73,False,"{'a': 0.3, 'e': 0.26999999999999935}",32,7,-68.4119731465,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",1,0.01,0.3
74,False,"{'a': 0.3, 'e': 0.25999999999999934}",32,25,-1.40989354345,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.3
75,False,"{'a': 0.3, 'e': 0.24999999999999933}",40,29,11.822968801,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
76,False,"{'a': 0.3, 'e': 0.23999999999999932}",32,7,-14.2308078472,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.01,0.3
77,False,"{'a': 0.3, 'e': 0.22999999999999932}",40,18,1.20783419293,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1,0.01,0.3
78,False,"{'a': 0.3, 'e': 0.2199999999999993}",40,3,-42.1388721463,"{0: 33, 1: 1, 2: 1, 3: 1, 4: 1}",1,0.01,0.3
79,False,"{'a': 0.3, 'e': 0.2099999999999993}",40,1,1.46224866027,"{0: 36, 1: 1, 2: 1, 3: 1, 4: 0}",1,0.01,0.3
80,False,"{'a': 0.3, 'e': 0.1999999999999993}",40,6,-34.2518286133,"{0: 29, 1: 2, 2: 2, 3: 0, 4: 1}",1,0.01,0.3
81,False,"{'a': 0.3, 'e': 0.18999999999999928}",32,7,-70.1202284604,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",1,0.01,0.3
82,False,"{'a': 0.3, 'e': 0.17999999999999927}",32,23,-50.3798562277,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1,0.01,0.3
83,False,"{'a': 0.3, 'e': 0.16999999999999926}",40,22,-4.93190989143,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1,0.01,0.3
84,False,"{'a': 0.3, 'e': 0.15999999999999925}",40,20,-4.3111256838,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1,0.01,0.3
85,False,"{'a': 0.3, 'e': 0.14999999999999925}",32,23,15.5853499738,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
86,False,"{'a': 0.3, 'e': 0.13999999999999924}",32,28,9.07541672363,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
87,False,"{'a': 0.3, 'e': 0.12999999999999923}",32,11,34.2181710229,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
88,False,"{'a': 0.3, 'e': 0.11999999999999923}",40,34,8.66023982593,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
89,False,"{'a': 0.3, 'e': 0.10999999999999924}",40,28,7.47942373582,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.3
90,False,"{'a': 0.3, 'e': 0.09999999999999924}",48,37,17.307994641,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
91,False,"{'a': 0.3, 'e': 0.08999999999999925}",32,24,13.0394092564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
92,False,"{'a': 0.3, 'e': 0.07999999999999925}",40,22,18.9240992215,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
93,False,"{'a': 0.3, 'e': 0.06999999999999926}",32,7,27.310618881,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.3
94,False,"{'a': 0.3, 'e': 0.059999999999999255}",32,24,2.07022440619,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.01,0.3
95,False,"{'a': 0.3, 'e': 0.04999999999999925}",48,33,22.7830081822,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
1,True,"{'a': 0, 'e': 0}",56,48,15.1195935165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
2,True,"{'a': 0, 'e': 0}",32,17,24.3490604196,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
3,True,"{'a': 0, 'e': 0}",40,35,8.30261745562,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
4,True,"{'a': 0, 'e': 0}",40,14,26.5431697262,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
5,True,"{'a': 0, 'e': 0}",32,21,17.0900932454,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
6,True,"{'a': 0, 'e': 0}",32,24,9.04465914783,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
7,True,"{'a': 0, 'e': 0}",40,20,23.0332212368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
8,True,"{'a': 0, 'e': 0}",40,19,30.5519226333,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
9,True,"{'a': 0, 'e': 0}",32,13,28.4609020338,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
10,True,"{'a': 0, 'e': 0}",56,45,16.4571774018,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.01,0.3
1,False,"{'a': 0.4, 'e': 0.95}",40,0,-191.3591133,"{0: 26, 1: 2, 2: 9, 3: 0, 4: 3}",0,0.05,0.4
2,False,"{'a': 0.4, 'e': 0.8999999999999999}",32,0,-162.460562939,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 3}",0,0.05,0.4
3,False,"{'a': 0.4, 'e': 0.8499999999999999}",40,0,-214.298245999,"{0: 24, 1: 3, 2: 8, 3: 3, 4: 2}",0,0.05,0.4
4,False,"{'a': 0.4, 'e': 0.7999999999999998}",48,0,-252.329356874,"{0: 30, 1: 8, 2: 5, 3: 0, 4: 5}",0,0.05,0.4
5,False,"{'a': 0.4, 'e': 0.7499999999999998}",48,21,-72.6300054233,"{0: 18, 1: 5, 2: 3, 3: 0, 4: 1}",1,0.05,0.4
6,False,"{'a': 0.4, 'e': 0.6999999999999997}",32,0,-40.9239004852,"{0: 27, 1: 1, 2: 2, 3: 2, 4: 0}",0,0.05,0.4
7,False,"{'a': 0.4, 'e': 0.6499999999999997}",40,0,-200.677011575,"{0: 26, 1: 2, 2: 8, 3: 1, 4: 3}",0,0.05,0.4
8,False,"{'a': 0.4, 'e': 0.5999999999999996}",40,0,-154.119172314,"{0: 31, 1: 2, 2: 3, 3: 1, 4: 3}",0,0.05,0.4
9,False,"{'a': 0.4, 'e': 0.5499999999999996}",48,26,-65.6461329349,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1,0.05,0.4
10,False,"{'a': 0.4, 'e': 0.4999999999999996}",48,0,-71.1154446075,"{0: 38, 1: 1, 2: 8, 3: 1, 4: 0}",0,0.05,0.4
11,False,"{'a': 0.4, 'e': 0.4499999999999996}",40,8,-164.71367669,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 3}",1,0.05,0.4
12,False,"{'a': 0.4, 'e': 0.39999999999999963}",32,27,5.22536101748,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.4
13,False,"{'a': 0.4, 'e': 0.34999999999999964}",48,13,-131.6400361,"{0: 29, 1: 0, 2: 2, 3: 1, 4: 3}",1,0.05,0.4
14,False,"{'a': 0.4, 'e': 0.29999999999999966}",40,0,-44.7759556308,"{0: 36, 1: 0, 2: 2, 3: 1, 4: 1}",0,0.05,0.4
15,False,"{'a': 0.4, 'e': 0.24999999999999967}",32,1,-85.3560952777,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 1}",1,0.05,0.4
16,False,"{'a': 0.4, 'e': 0.19999999999999968}",48,21,-18.4255008178,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1,0.05,0.4
17,False,"{'a': 0.4, 'e': 0.1499999999999997}",32,21,2.90098090653,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.05,0.4
18,False,"{'a': 0.4, 'e': 0.09999999999999969}",32,26,8.48626584284,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.4
19,False,"{'a': 0.4, 'e': 0.049999999999999684}",40,7,40.5025256291,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.4
20,False,"{'a': 0.4, 'e': -3.191891195797325e-16}",32,18,15.9058715806,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.4
1,True,"{'a': 0, 'e': 0}",32,19,-23.6287660649,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.05,0.4
2,True,"{'a': 0, 'e': 0}",32,18,-62.4627830855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1,0.05,0.4
3,True,"{'a': 0, 'e': 0}",40,25,16.0240196115,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.4
4,True,"{'a': 0, 'e': 0}",40,22,19.3695750044,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.4
5,True,"{'a': 0, 'e': 0}",40,34,7.54499115139,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.4
6,True,"{'a': 0, 'e': 0}",48,34,-26.5906921038,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1,0.05,0.4
7,True,"{'a': 0, 'e': 0}",32,22,11.1950991594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.05,0.4
8,True,"{'a': 0, 'e': 0}",40,24,12.030135789,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.05,0.4
9,True,"{'a': 0, 'e': 0}",32,24,-62.8661820646,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 1}",1,0.05,0.4
10,True,"{'a': 0, 'e': 0}",40,33,-28.3109187283,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.05,0.4
1,False,"{'a': 0.4, 'e': 0.96}",32,0,-99.1290374255,"{0: 22, 1: 5, 2: 3, 3: 1, 4: 1}",0,0.04,0.4
2,False,"{'a': 0.4, 'e': 0.9199999999999999}",32,0,-153.310735055,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 3}",0,0.04,0.4
3,False,"{'a': 0.4, 'e': 0.8799999999999999}",40,0,-181.146981575,"{0: 26, 1: 2, 2: 8, 3: 2, 4: 2}",0,0.04,0.4
4,False,"{'a': 0.4, 'e': 0.8399999999999999}",48,0,-201.859771077,"{0: 37, 1: 2, 2: 4, 3: 1, 4: 4}",0,0.04,0.4
5,False,"{'a': 0.4, 'e': 0.7999999999999998}",40,0,-100.515205024,"{0: 27, 1: 5, 2: 6, 3: 2, 4: 0}",0,0.04,0.4
6,False,"{'a': 0.4, 'e': 0.7599999999999998}",32,0,-183.64859221,"{0: 21, 1: 2, 2: 3, 3: 4, 4: 2}",0,0.04,0.4
7,False,"{'a': 0.4, 'e': 0.7199999999999998}",48,8,-129.527393968,"{0: 29, 1: 1, 2: 8, 3: 0, 4: 2}",1,0.04,0.4
8,False,"{'a': 0.4, 'e': 0.6799999999999997}",32,9,-84.04280619,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 1}",1,0.04,0.4
9,False,"{'a': 0.4, 'e': 0.6399999999999997}",32,8,-14.9836215424,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.04,0.4
10,False,"{'a': 0.4, 'e': 0.5999999999999996}",32,4,-85.8344338434,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 1}",1,0.04,0.4
11,False,"{'a': 0.4, 'e': 0.5599999999999996}",40,25,-31.0510532106,"{0: 12, 1: 0, 2: 1, 3: 2, 4: 0}",1,0.04,0.4
12,False,"{'a': 0.4, 'e': 0.5199999999999996}",32,25,0.529603382775,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.04,0.4
13,False,"{'a': 0.4, 'e': 0.4799999999999996}",40,0,-220.892279383,"{0: 25, 1: 3, 2: 8, 3: 0, 4: 4}",0,0.04,0.4
14,False,"{'a': 0.4, 'e': 0.4399999999999996}",32,19,-37.4282296485,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1,0.04,0.4
15,False,"{'a': 0.4, 'e': 0.39999999999999963}",32,0,-122.374862588,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 3}",0,0.04,0.4
16,False,"{'a': 0.4, 'e': 0.35999999999999965}",48,38,-3.44786724619,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1,0.04,0.4
17,False,"{'a': 0.4, 'e': 0.3199999999999997}",40,24,-79.6638677598,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 1}",1,0.04,0.4
18,False,"{'a': 0.4, 'e': 0.2799999999999997}",48,0,-159.251182233,"{0: 38, 1: 0, 2: 5, 3: 3, 4: 2}",0,0.04,0.4
19,False,"{'a': 0.4, 'e': 0.23999999999999969}",32,0,24.8444483842,"{0: 31, 1: 1, 2: 0, 3: 0, 4: 0}",0,0.04,0.4
20,False,"{'a': 0.4, 'e': 0.19999999999999968}",32,14,13.7337549631,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.04,0.4
21,False,"{'a': 0.4, 'e': 0.15999999999999967}",40,24,23.0825828477,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,0.04,0.4
22,False,"{'a': 0.4, 'e': 0.11999999999999966}",40,21,23.1701984244,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1,0.04,0.4
23,False,"{'a': 0.4, 'e': 0.07999999999999965}",48,37,4.38043019326,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,0.04,0.4
24,False,"{'a': 0.4, 'e': 0.039999999999999654}",40,27,-18.5662058501,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1,0.04,0.4
1,True,"{'a': 0, 'e': 0}",56,37,-16.1355743349,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.04,0.4
2,True,"{'a': 0, 'e': 0}",40,26,-18.0734694568,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.04,0.4
3,True,"{'a': 0, 'e': 0}",40,18,-12.4915259288,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1,0.04,0.4
